provincia_id,provincia_nombre,localidad_nombre,juzgado_nombre,juzgado_numero,juzgado_tipo,causa_id,causa_objeto_litigio_descripcion,causa_fecha_recepcion,causa_fecha_ingreso,audiencia_preliminar_fecha,audiencia_preliminar_resultado,apertura_prueba_fecha,audiencia_vista_causa_fecha,audiencia_vista_causa_resultado,llamamiento_autos_fecha,proceso_finalizacion_fecha,proceso_resultado_descripcion,clase_proceso_descripcion
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°5,5,Circuito,21-12625129-4,JUICIOS SUMARIOS,2019-04-03 00:00:00,2019-04-04 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°5,5,Circuito,21-12625128-6,DESALOJO,2019-04-03 00:00:00,2019-04-04 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°5,5,Circuito,21-12625132-4,DESALOJO,2019-04-03 00:00:00,2019-04-04 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°5,5,Circuito,21-12625119-7,DAÑOS Y PERJUICIOS,2019-04-03 00:00:00,2019-04-04 00:00:00,2019-08-27 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-06-11 00:00:00,2019-08-27 00:00:00,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11657765-5,PROCESOS RESPONSABILIDAD CIVIL Y EXTRAC.,2008-04-07 00:00:00,2008-04-08 00:00:00,,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-05 00:00:00,,,,,,
82,Santa Fe,ROSARIO,TRIB.COLEG.RESP.EXTRACONTRACTUAL-6TA.NOM.,6,Extracontractual,21-00197440-5,PROCESOS RESPONSABILIDAD CIVIL Y EXTRAC.,2012-12-10 00:00:00,2012-12-11 00:00:00,,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-05 00:00:00,,RESULTADO AUD. PROD. PRUEBAS - CONCILIÓ EN AUDIENCIA,,2019-09-09 00:00:00,SENTENCIAS Y AUTOS HOMOLOGATORIOS,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11687410-2,PROCESOS RESPONSABILIDAD CIVIL Y EXTRAC.,2016-03-14 00:00:00,2016-03-15 00:00:00,,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-05 00:00:00,,RESULTADO AUD. PROD. PRUEBAS - NO CONCILIÓ,,,,
82,Santa Fe,ROSARIO,Juzg. 1ra. Inst. Civil y Comercial 18va. Nom.,18,Distrito,21-02864103-3,DAÑOS Y PERJUICIOS,2016-08-23 00:00:00,2016-08-24 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,TRIB.COLEG.RESP.EXTRACONTRACTUAL-6TA.NOM.,6,Extracontractual,21-11859055-1,DAÑOS Y PERJUICIOS,2016-11-01 00:00:00,2016-11-02 00:00:00,,RESULTADO AUD. PROV. PRUEBAS - NO SE CELEBRÓ,2019-04-05 00:00:00,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°1,1,Circuito,21-12613217-1,DAÑOS Y PERJUICIOS,2017-08-18 00:00:00,2017-08-22 00:00:00,2019-06-04 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-05 00:00:00,2019-09-12 00:00:00,RESULTADO AUD. PROD. PRUEBAS - CONCILIÓ EN AUDIENCIA,,2019-09-16 00:00:00,SENTENCIAS Y AUTOS HOMOLOGATORIOS,
82,Santa Fe,ROSARIO,TRIB.COLEG.RESP.EXTRACONTRACTUAL-6TA.NOM.,6,Extracontractual,21-11866609-4,DAÑOS Y PERJUICIOS,2017-12-29 00:00:00,2018-02-01 00:00:00,,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-05 00:00:00,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11867633-2,DAÑOS Y PERJUICIOS,2018-03-20 00:00:00,2018-03-21 00:00:00,,,2019-08-13 00:00:00,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11868665-6,DAÑOS Y PERJUICIOS,2018-05-15 00:00:00,2018-05-16 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,TRIB.COLEG.RESP.EXTRACONTRACTUAL-6TA.NOM.,6,Extracontractual,21-11870633-9,DAÑOS Y PERJUICIOS,2018-09-18 00:00:00,2018-09-19 00:00:00,,RESULTADO AUD. PROV. PRUEBAS - CONCILIÓ PREVIAMENTE,2019-04-05 00:00:00,,,,2019-05-03 00:00:00,SENTENCIAS Y AUTOS HOMOLOGATORIOS,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11870660-6,DAÑOS Y PERJUICIOS,2018-09-20 00:00:00,2018-09-21 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,Juzg. 1ra. Inst. Civil y Comercial 16ta. Nom.,16,Distrito,21-02903811-9,SUMARIA NULIDAD ASAMBLEA,2018-09-21 00:00:00,2018-09-24 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11871095-6,DAÑOS Y PERJUICIOS,2018-10-17 00:00:00,2018-10-18 00:00:00,,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-05 00:00:00,,RESULTADO AUD. PROD. PRUEBAS - NO SE CELEBRÓ,,,,
82,Santa Fe,ROSARIO,TRIB.COLEG.RESP.EXTRACONTRACTUAL-6TA.NOM.,6,Extracontractual,21-11871142-1,DAÑOS Y PERJUICIOS,2018-10-19 00:00:00,2018-10-22 00:00:00,,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-05 00:00:00,,RESULTADO AUD. PROD. PRUEBAS - CONCILIÓ EN AUDIENCIA,,,SENTENCIAS Y AUTOS HOMOLOGATORIOS,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11871537-0,DAÑOS Y PERJUICIOS,2018-11-09 00:00:00,2018-11-12 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,Juzg. 1ra. Inst. Civil y Comercial 15ta. Nom.,15,Distrito,21-02909023-5,USUCAPIÓN,2018-12-11 00:00:00,2018-12-12 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,TRIB.COLEG.RESP.EXTRACONTRACTUAL-6TA.NOM.,6,Extracontractual,21-11872102-8,DAÑOS Y PERJUICIOS,2018-12-17 00:00:00,2018-12-18 00:00:00,2019-05-17 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-05 00:00:00,,RESULTADO AUD. PROD. PRUEBAS - CONCILIÓ EN AUDIENCIA,,2019-09-09 00:00:00,SENTENCIAS Y AUTOS HOMOLOGATORIOS,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11872143-5,DAÑOS Y PERJUICIOS,2018-12-19 00:00:00,2018-12-20 00:00:00,2019-09-11 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-07-25 00:00:00,,,,,,
82,Santa Fe,ROSARIO,TRIB.COLEG.RESP.EXTRACONTRACTUAL-6TA.NOM.,6,Extracontractual,21-11872182-6,DAÑOS Y PERJUICIOS,2018-12-20 00:00:00,2018-12-21 00:00:00,,,2019-05-24 00:00:00,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11872333-0,DAÑOS Y PERJUICIOS,2019-02-01 00:00:00,2019-02-04 00:00:00,2019-05-28 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-05 00:00:00,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11872717-4,DAÑOS Y PERJUICIOS,2019-02-19 00:00:00,2019-02-20 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,TRIB.COLEG.RESP.EXTRACONTRACTUAL-6TA.NOM.,6,Extracontractual,21-11872747-6,DAÑOS Y PERJUICIOS,2019-02-20 00:00:00,2019-02-21 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11872777-8,DAÑOS Y PERJUICIOS,2019-02-22 00:00:00,2019-02-25 00:00:00,2019-10-10 00:00:00,,2019-07-04 00:00:00,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11872911-8,DAÑOS Y PERJUICIOS,2019-03-01 00:00:00,2019-03-06 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,TRIB.COLEG.RESP.EXTRACONTRACTUAL-6TA.NOM.,6,Extracontractual,21-11872974-6,DAÑOS Y PERJUICIOS,2019-03-07 00:00:00,2019-03-08 00:00:00,,,2019-05-15 00:00:00,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11872958-4,DAÑOS Y PERJUICIOS,2019-03-07 00:00:00,2019-03-08 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11873003-5,DAÑOS Y PERJUICIOS,2019-03-11 00:00:00,2019-03-12 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°1,1,Circuito,21-12624714-9,DAÑOS Y PERJUICIOS,2019-03-15 00:00:00,2019-03-18 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11873154-6,DAÑOS Y PERJUICIOS,2019-03-19 00:00:00,2019-03-20 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°4,4,Circuito,21-12624768-8,COBRO DE PESOS,2019-03-20 00:00:00,2019-03-21 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11873280-1,DAÑOS Y PERJUICIOS,2019-03-27 00:00:00,2019-03-28 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11873315-8,DAÑOS Y PERJUICIOS,2019-03-28 00:00:00,2019-03-29 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11873306-9,DAÑOS Y PERJUICIOS,2019-03-28 00:00:00,2019-03-29 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11873316-6,DAÑOS Y PERJUICIOS,2019-03-28 00:00:00,2019-03-29 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11873324-7,DAÑOS Y PERJUICIOS,2019-03-29 00:00:00,2019-04-01 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11873335-2,DAÑOS Y PERJUICIOS,2019-03-29 00:00:00,2019-04-01 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11873350-6,DAÑOS Y PERJUICIOS,2019-04-01 00:00:00,2019-04-03 00:00:00,,,2019-08-09 00:00:00,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11873354-9,DAÑOS Y PERJUICIOS,2019-04-01 00:00:00,2019-04-03 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11873357-3,DAÑOS Y PERJUICIOS,2019-04-01 00:00:00,2019-04-03 00:00:00,2019-09-25 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO SE CELEBRÓ,2019-07-30 00:00:00,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11873351-4,DAÑOS Y PERJUICIOS,2019-04-01 00:00:00,2019-04-03 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11873383-2,DAÑOS Y PERJUICIOS,2019-04-03 00:00:00,2019-04-04 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11873385-9,DAÑOS Y PERJUICIOS,2019-04-03 00:00:00,2019-04-04 00:00:00,2019-07-01 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-05-24 00:00:00,2019-09-11 00:00:00,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11873366-2,DAÑOS Y PERJUICIOS,2019-04-03 00:00:00,2019-04-04 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11873386-7,DAÑOS Y PERJUICIOS,2019-04-03 00:00:00,2019-04-04 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°3,3,Circuito,21-12625116-2,DAÑOS Y PERJUICIOS,2019-04-03 00:00:00,2019-04-04 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°1,1,Circuito,21-12625153-7,DAÑOS Y PERJUICIOS,2019-04-04 00:00:00,2019-04-05 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°2,2,Circuito,21-12625158-8,DAÑOS Y PERJUICIOS,2019-04-04 00:00:00,2019-04-05 00:00:00,2019-08-01 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-06-03 00:00:00,2019-10-23 00:00:00,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°3,3,Circuito,21-12625163-4,DESALOJO,2019-04-04 00:00:00,2019-04-05 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°3,3,Circuito,21-12625140-5,DAÑOS Y PERJUICIOS,2019-04-04 00:00:00,2019-04-05 00:00:00,2019-08-29 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-07-01 00:00:00,2019-11-22 00:00:00,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°5,5,Circuito,21-12625139-1,DAÑOS Y PERJUICIOS,2019-04-04 00:00:00,2019-04-05 00:00:00,2019-10-29 00:00:00,,2019-09-13 00:00:00,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°4,4,Circuito,21-00142454-5,DAÑOS Y PERJUICIOS,2016-04-15 00:00:00,2016-04-18 00:00:00,2019-05-15 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-08 00:00:00,2019-10-17 00:00:00,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11687764-0,PROCESOS RESPONSABILIDAD CIVIL Y EXTRAC.,2016-04-29 00:00:00,2016-05-02 00:00:00,,RESULTADO AUD. PROV. PRUEBAS - CONCILIÓ EN AUDIENCIA,2019-04-08 00:00:00,,,,2019-05-14 00:00:00,SENTENCIAS Y AUTOS HOMOLOGATORIOS,
82,Santa Fe,ROSARIO,Juzg. 1ra. Inst. Civil y Comercial 5ta. Nom.,5,Distrito,21-02882220-8,TERCERIAS,2017-06-05 00:00:00,2017-06-06 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°4,4,Circuito,21-12614416-1,DESALOJO,2017-11-07 00:00:00,2017-11-08 00:00:00,2019-10-01 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-09-17 00:00:00,2020-05-14 00:00:00,,,,,
82,Santa Fe,ROSARIO,Juzg. 1ra. Inst. Civil y Comercial 3ra. Nom.,3,Distrito,21-02892936-3,COBRO DE PESOS,2017-12-28 00:00:00,2017-12-29 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,Juzg. 1ra. Inst. Civil y Comercial 18va. Nom.,18,Distrito,21-02893618-1,ESCRITURACION,2018-02-06 00:00:00,2018-03-06 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11867629-4,DAÑOS Y PERJUICIOS,2018-03-19 00:00:00,2018-03-20 00:00:00,,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-08 00:00:00,,,,,,
82,Santa Fe,ROSARIO,TRIB.COLEG.RESP.EXTRACONTRACTUAL-6TA.NOM.,6,Extracontractual,21-11867771-1,DAÑOS Y PERJUICIOS,2018-03-27 00:00:00,2018-03-28 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11870466-2,DAÑOS Y PERJUICIOS,2018-09-07 00:00:00,2018-09-10 00:00:00,,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-08 00:00:00,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11871067-0,DAÑOS Y PERJUICIOS,2018-10-12 00:00:00,2018-10-16 00:00:00,,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-08 00:00:00,,,,,,
82,Santa Fe,ROSARIO,TRIB.COLEG.RESP.EXTRACONTRACTUAL-6TA.NOM.,6,Extracontractual,21-11871387-4,DAÑOS Y PERJUICIOS,2018-11-01 00:00:00,2018-11-02 00:00:00,,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-08 00:00:00,2019-07-04 00:00:00,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11871412-9,DAÑOS Y PERJUICIOS,2018-11-02 00:00:00,2018-11-05 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11871467-6,DAÑOS Y PERJUICIOS,2018-11-07 00:00:00,2018-11-08 00:00:00,2019-05-14 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-08 00:00:00,2019-06-28 00:00:00,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11871570-2,DAÑOS Y PERJUICIOS,2018-11-12 00:00:00,2018-11-13 00:00:00,2019-05-17 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-08 00:00:00,,RESULTADO AUD. PROD. PRUEBAS - NO CONCILIÓ,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11871609-1,DAÑOS Y PERJUICIOS,2018-11-14 00:00:00,2018-11-20 00:00:00,2019-05-21 00:00:00,RESULTADO AUD. PROV. PRUEBAS - CONCILIÓ PREVIAMENTE,2019-04-08 00:00:00,,,,2019-05-21 00:00:00,SENTENCIAS Y AUTOS HOMOLOGATORIOS,
82,Santa Fe,ROSARIO,TRIB.COLEG.RESP.EXTRACONTRACTUAL-6TA.NOM.,6,Extracontractual,21-11871741-1,DAÑOS Y PERJUICIOS,2018-11-23 00:00:00,2018-11-26 00:00:00,2019-05-10 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO SE CELEBRÓ,2019-04-08 00:00:00,2019-09-20 00:00:00,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11871826-4,DAÑOS Y PERJUICIOS,2018-11-29 00:00:00,2018-11-30 00:00:00,2019-05-24 00:00:00,,2019-04-08 00:00:00,,RESULTADO AUD. PROD. PRUEBAS - CONCILIÓ PREVIAMENTE,,2019-05-17 00:00:00,SENTENCIAS Y AUTOS HOMOLOGATORIOS,
82,Santa Fe,ROSARIO,Juzg. 1ra. Inst. Civil y Comercial 9na. Nom.,9,Distrito,21-02910871-1,COBRO DE PESOS,2019-02-05 00:00:00,2019-02-06 00:00:00,2019-09-23 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO SE CELEBRÓ,2019-08-26 00:00:00,,,,,,
82,Santa Fe,ROSARIO,TRIB.COLEG.RESP.EXTRACONTRACTUAL-6TA.NOM.,6,Extracontractual,21-11872673-9,DAÑOS Y PERJUICIOS,2019-02-15 00:00:00,2019-02-18 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11872735-2,DAÑOS Y PERJUICIOS,2019-02-20 00:00:00,2019-02-21 00:00:00,2019-05-13 00:00:00,RESULTADO AUD. PROV. PRUEBAS - CONCILIÓ PREVIAMENTE,2019-04-08 00:00:00,,,,,SENTENCIAS Y AUTOS HOMOLOGATORIOS,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11872863-4,DAÑOS Y PERJUICIOS,2019-02-27 00:00:00,2019-02-28 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11872887-1,DAÑOS Y PERJUICIOS,2019-02-28 00:00:00,2019-03-01 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,Juzg. 1ra. Inst. Civil y Comercial 17ma. Nom.,17,Distrito,21-02912423-7,COBRO DE PESOS,2019-03-08 00:00:00,2019-03-11 00:00:00,2019-11-28 00:00:00,,2019-09-27 00:00:00,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°1,1,Circuito,21-12624661-4,CONSIGNACIÓN,2019-03-13 00:00:00,2019-03-14 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11873230-5,DAÑOS Y PERJUICIOS,2019-03-22 00:00:00,2019-03-25 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°4,4,Circuito,21-12624952-4,DESALOJO,2019-03-28 00:00:00,2019-03-29 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°5,5,Circuito,21-12624994-9,DAÑOS Y PERJUICIOS,2019-03-28 00:00:00,2019-03-29 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11873382-4,DAÑOS Y PERJUICIOS,2019-04-03 00:00:00,2019-04-04 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11873367-0,DAÑOS Y PERJUICIOS,2019-04-03 00:00:00,2019-04-04 00:00:00,2019-09-09 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO SE CELEBRÓ,2019-06-11 00:00:00,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11873373-5,DAÑOS Y PERJUICIOS,2019-04-03 00:00:00,2019-04-04 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11873365-4,DAÑOS Y PERJUICIOS,2019-04-03 00:00:00,2019-04-04 00:00:00,2019-08-22 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-05-20 00:00:00,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11873371-9,DAÑOS Y PERJUICIOS,2019-04-03 00:00:00,2019-04-04 00:00:00,2019-09-11 00:00:00,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-06-13 00:00:00,,,,,,
82,Santa Fe,ROSARIO,Juzg. 1ra. Inst. Civil y Comercial 16ta. Nom.,16,Distrito,21-02913767-3,DAÑOS Y PERJUICIOS,2019-04-04 00:00:00,2019-04-05 00:00:00,2019-11-27 00:00:00,,2019-09-05 00:00:00,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°2,2,Extracontractual,21-11873399-9,DAÑOS Y PERJUICIOS,2019-04-04 00:00:00,2019-04-05 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°1,1,Circuito,21-12625169-3,COBRO DE PESOS,2019-04-05 00:00:00,2019-04-08 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°1,1,Circuito,21-12625187-1,DESALOJO,2019-04-05 00:00:00,2019-04-08 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°1,1,Circuito,21-12625167-7,DESALOJO,2019-04-05 00:00:00,2019-04-08 00:00:00,,,,,,2019-04-08 00:00:00,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°1,1,Circuito,21-12625164-2,DAÑOS Y PERJUICIOS,2019-04-05 00:00:00,2019-04-08 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZG. DE 1RA.INSTANCIA DE CIRCUITO N°3,3,Circuito,21-12625171-5,DAÑOS Y PERJUICIOS,2019-04-05 00:00:00,2019-04-08 00:00:00,,,,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11612895-8,PROCESOS RESPONSABILIDAD CIVIL Y EXTRAC.,2012-03-12 00:00:00,2012-03-13 00:00:00,,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-09 00:00:00,,,,,,
82,Santa Fe,ROSARIO,JUZGADO DE RESPONSAB.EXTRACONT.N°1,1,Extracontractual,21-11619199-4,PROCESOS RESPONSABILIDAD CIVIL Y EXTRAC.,2013-08-29 00:00:00,2013-08-30 00:00:00,,RESULTADO AUD. PROV. PRUEBAS - NO CONCILIÓ,2019-04-09 00:00:00,,,,,,
