provincia_id,provincia_nombre,localidad_nombre,juzgado_numero,causa_id,causa_objeto_litigio_descripcion,causa_fecha_recepcion,causa_fecha_ingreso,audiencia_preliminar_fecha,audiencia_preliminar_resultado,apertura_prueba_fecha,audiencia_vista_causa_fecha,audiencia_vista_causa_resultado,llamamiento_autos_fecha,proceso_finalización_fecha,proceso_resultado_descripcion
30,Entre Ríos,Concordia,1,12837,ORDINARIO DAÑOS Y PERJUICIOS,2019-03-20,2019-03-20,2019-06-04,no concilio,2019-06-04,2019-09-12,,2019-09-13,2019-09-13,Transacción
30,Entre Ríos,Concordia,1,12610,ORDINARIO (CIVIL),2018-08-21,2018-08-21,2019-08-13,no concilio,2019-08-13,2019-10-23,,2019-08-16,2019-08-21,Transacción
30,Entre Ríos,Concordia,1,12741,SUMARISIMO,2018-11-26,2018-11-26,2019-08-21,no concilio,2019-08-21,2019-11-06,,2019-09-18,2019-09-18,Transacción
30,Entre Ríos,Concordia,1,12286,USUCAPION,2017-11-10,2017-11-10,2018-12-13,no concilio,2018-12-13,2019-04-10,no concilio,2019-07-02,2019-07-29,Sent.Definitiva
30,Entre Ríos,Concordia,1,12335,ORDINARIO DAÑOS Y PERJUICIOS,2017-12-14,2017-12-14,2018-11-29,no concilio,2018-11-29,2019-03-26,no concilio,2019-04-23,2019-05-07,Sent.Definitiva
30,Entre Ríos,Concordia,1,12451,ORDINARIO (CIVIL),2018-04-20,2018-04-20,2018-11-13,no concilio,2018-11-13,2019-03-13,no concilio,2019-06-11,2019-07-05,Sent.Definitiva
30,Entre Ríos,Concordia,1,12567,ORDINARIO DAÑOS Y PERJUICIOS,2018-07-23,2018-07-23,2018-11-22,no concilio,2018-11-22,2019-03-19,no concilio,2019-03-19,2019-04-03,Sent.Definitiva
30,Entre Ríos,Concordia,1,12539,ORDINARIO COBRO DE PESOS,2018-06-25,2018-06-25,2019-02-07,no concilio,2019-02-07,2019-05-02,no concilio,2019-07-02,2019-07-31,Sent.Definitiva
30,Entre Ríos,Concordia,1,12437,ORDINARIO ACCION REIVINDICATORIA,2018-04-11,2018-04-11,2019-03-07,no concilio,2019-03-07,2019-04-24,no concilio,2019-05-20,2019-06-03,Sent.Definitiva
30,Entre Ríos,Concordia,1,12600,ORDINARIO DAÑOS Y PERJUICIOS,2018-08-16,2018-08-16,2019-03-12,no concilio,2019-03-12,2019-05-22,no concilio,2019-08-21,2019-09-10,Sent.Definitiva
30,Entre Ríos,Concordia,1,12199,ORDINARIO (CIVIL),2017-08-24,2017-08-24,2019-04-04,no concilio,2019-04-04,2019-06-25,no concilio,2019-08-07,2019-08-14,Sent.Definitiva
30,Entre Ríos,Concordia,2,7804,ORDINARIO ACCION REIVINDICATORIA,2017-03-03,2017-03-03,2018-11-30,no concilio,2018-11-30,2019-02-21,,,,
30,Entre Ríos,Concordia,2,7882,ORDINARIO,2017-05-03,2017-05-03,2018-08-14,no concilio,2018-08-14,2018-10-23,no concilio,2018-10-23,2018-11-22,Sent.Definitiva
30,Entre Ríos,Concordia,2,8096,ORDINARIO,2017-11-06,2017-11-06,2018-09-20,concilio,2018-09-20,,,,2018-09-20,Conciliación
30,Entre Ríos,Concordia,2,8099,DESALOJO,2017-11-08,2017-11-08,2018-08-09,no concilio,2018-08-09,2018-10-18,concilio,,2018-10-18,Conciliación
30,Entre Ríos,Concordia,2,7931,USUCAPION,2017-06-08,2017-06-08,2018-10-02,no concilio,2018-10-02,2018-11-20,no concilio,2018-11-23,2018-12-14,Sent.Definitiva
30,Entre Ríos,Concordia,2,8120,ORDINARIO,2017-11-30,2017-11-30,2018-09-06,no concilio,2018-09-06,2018-10-29,no concilio,2018-11-13,2018-12-04,Sent.Definitiva
30,Entre Ríos,Concordia,2,8379,ORDINARIO ACCION REIVINDICATORIA,2018-08-07,2018-08-07,2019-04-09,no concilio,2019-04-09,2019-06-27,,,,
30,Entre Ríos,Concordia,2,8359,ORDINARIO DAÑOS Y PERJUICIOS,2018-07-26,2018-07-26,2019-06-19,no concilio,2019-06-19,2019-09-11,,,,
30,Entre Ríos,Concordia,2,8502,USUCAPION,2018-11-15,2018-11-15,2019-08-06,no concilio,2019-08-06,2019-10-22,,,,
30,Entre Ríos,Concordia,2,8129,USUCAPION,2017-12-11,2017-12-11,2019-08-08,no concilio,2019-08-08,2019-10-24,,,,
30,Entre Ríos,Concordia,2,7975,DESALOJO,2017-06-01,2017-06-01,2019-08-13,no concilio,2019-08-13,2019-10-31,,,,
30,Entre Ríos,Concordia,2,8505,ORDINARIO,2018-11-22,2018-11-22,2019-08-22,no concilio,,,,,,
30,Entre Ríos,Concordia,2,8023,ORDINARIO DAÑOS Y PERJUICIOS,2017-09-06,2017-09-06,2019-08-27,no concilio,2019-08-27,2019-11-14,,,,
30,Entre Ríos,Concordia,2,7572,ORDINARIO,2016-07-07,2016-07-07,2019-09-03,no concilio,2019-09-03,2019-11-21,,,,
30,Entre Ríos,Concordia,2,7007,ORDINARIO DAÑOS Y PERJUICIOS,2015-03-09,2015-03-09,2019-09-25,no_realizada,,,,,,
30,Entre Ríos,Concordia,2,7797,ORDINARIO ACCION REIVINDICATORIA,2017-03-03,2017-03-03,2018-12-19,no concilio,2018-12-19,2019-04-11,no concilio,,,
30,Entre Ríos,Concordia,2,8021,ORDINARIO DAÑ‘OS Y PERJUICIOS,2017-09-05,2017-09-05,2018-09-27,no concilio,2018-09-27,2018-12-14,no concilio,,,
30,Entre Ríos,Concordia,2,8160,ORDINARIO DAÑOS Y PERJUICIOS,2018-02-06,2018-02-06,2018-11-27,no concilio,2018-11-27,2019-03-19,no concilio,,,
30,Entre Ríos,Concordia,2,8157,ORDINARIO,2018-02-01,2018-02-01,2019-02-21,no concilio,2019-02-21,2019-05-09,no concilio,,,
30,Entre Ríos,Concordia,2,8238,ORDINARIO DAÑOS Y PERJUICIOS,2018-04-19,2018-04-19,2019-04-17,no concilio,2019-04-17,2019-07-02,no concilio,,,
30,Entre Ríos,Concordia,2,8428,SUMARISIMO,2018-09-13,2018-09-13,2019-05-14,no concilio,2019-05-14,2019-08-01,no concilio,,,
30,Entre Ríos,Concordia,2,8042,ORDINARIO,2017-09-20,2017-09-20,2019-05-28,no concilio,2019-05-28,2019-08-14,no_realizada,,,
30,Entre Ríos,Concordia,2,8081,USUCAPION,2017-10-24,2017-10-24,2019-07-03,no concilio,2019-07-03,2019-09-26,no concilio,,,
30,Entre Ríos,Concordia,2,7799,ORDINARIO ACCION REIVINDICATORIA,2017-03-03,2017-03-03,2018-12-13,no concilio,2018-12-13,2019-03-28,,2019-05-06,2019-08-16,Sent.Definitiva
30,Entre Ríos,Concordia,2,8131,ORDINARIO,2017-12-12,2017-12-12,2018-09-26,no concilio,2018-09-26,2018-09-26,,2018-11-02,2019-02-06,Sent.Definitiva
30,Entre Ríos,Concordia,2,7387,ORDINARIO,2015-12-30,2015-12-30,2018-09-18,no concilio,2018-09-18,2018-12-06,,2019-04-01,2019-07-01,Sent.Definitiva
30,Entre Ríos,Concordia,2,8165,ORDINARIO,2018-02-15,2018-02-15,2018-08-09,no concilio,2018-08-09,2018-10-18,,2018-12-28,2019-03-15,Sent.Definitiva
30,Entre Ríos,Concordia,2,8185,ORDINARIO DAÑ‘OS Y PERJUICIOS,2018-03-01,2018-03-01,2018-10-09,no concilio,2018-10-09,2018-12-18,,2019-03-18,2019-06-14,Sent.Definitiva
30,Entre Ríos,Concordia,2,8078,DESALOJO,2017-10-17,2017-10-17,2019-02-19,no concilio,2019-02-19,,,2019-03-07,2019-03-27,Sent.Definitiva
30,Entre Ríos,Concordia,2,7008,DESALOJO,2015-03-09,2015-03-09,2018-12-07,no concilio,2018-12-07,2019-04-04,no concilio,2019-07-26,2019-09-24,Sent.Definitiva
30,Entre Ríos,Concordia,2,7613,USUCAPION,2016-08-23,2016-08-23,2018-08-21,no concilio,2018-08-21,2018-10-25,no concilio,2019-06-05,2019-08-21,Sent.Definitiva
30,Entre Ríos,Concordia,2,7790,ORDINARIO ACCION REIVINDICATORIA,2017-03-03,2017-03-03,2018-11-23,no concilio,2018-11-23,2019-03-14,no concilio,2019-04-26,2019-06-06,Sent.Definitiva
30,Entre Ríos,Concordia,2,7791,ORDINARIO ACCION REIVINDICATORIA,2017-03-03,2017-03-03,2018-11-23,no concilio,2018-11-29,2019-03-21,no concilio,2019-04-24,2019-05-22,Sent.Definitiva
30,Entre Ríos,Concordia,2,7798,ORDINARIO ACCION REIVINDICATORIA,2017-03-03,2017-03-03,2018-11-26,no concilio,2018-11-26,2019-03-14,no concilio,2019-05-22,2019-08-28,Sent.Definitiva
30,Entre Ríos,Concordia,2,7805,ORDINARIO ACCION REIVINDICATORIA,2017-03-03,2017-03-03,2018-12-05,no concilio,2018-12-05,2019-03-28,no concilio,2019-05-06,2019-08-09,Sent.Definitiva
30,Entre Ríos,Concordia,2,7793,ORDINARIO ACCION REIVINDICATORIA,2017-03-03,2017-03-03,2019-02-28,no concilio,2019-02-28,2019-05-21,no concilio,2019-08-05,2019-09-20,Sent.Definitiva
30,Entre Ríos,Concordia,2,7474,USUCAPION,2016-04-14,2016-04-14,,,,,,,,
30,Entre Ríos,Concordia,2,8402,ORDINARIO,2018-08-23,2018-08-23,,,,,,,,
30,Entre Ríos,Concordia,2,8154,USUCAPION,2017-12-29,2017-12-29,,,,,,,,
30,Entre Ríos,Concordia,3,6133,ORDINARIO,2017-06-16,2017-06-16,2018-10-03,no concilio,2018-10-03,2019-02-05,,,,
30,Entre Ríos,Concordia,3,5827,ORDINARIO,2016-05-27,2016-05-27,2018-09-19,no concilio,2018-09-19,2018-12-13,no concilio,,,
30,Entre Ríos,Concordia,3,6202,ORDINARIO,2017-09-21,2017-09-21,2019-05-22,concilio,,,,,2019-05-22,Conciliación
30,Entre Ríos,Concordia,3,6558,ORDINARIO,2018-12-14,2018-12-14,2019-05-23,no concilio,,,,,,
30,Entre Ríos,Concordia,3,6481,INCIDENTE DE FIJACION DE CANON LOCATIVO,2018-09-20,2018-09-20,2019-06-11,no concilio,,,,,,
30,Entre Ríos,Concordia,3,6558,ORDINARIO,2018-12-14,2018-12-14,2019-07-24,no concilio,2019-07-24,2019-06-06,,,,
30,Entre Ríos,Concordia,3,6481,INCIDENTE DE FIJACION DE CANON LOCATIVO,2018-09-20,2018-09-20,2019-08-13,no concilio,,,,,,
30,Entre Ríos,Concordia,3,6595,DESALOJO,2019-02-28,2019-02-28,2019-08-15,no concilio,,,,,,
30,Entre Ríos,Concordia,3,6469,DESALOJO,2018-09-06,2018-09-06,2019-08-28,no concilio,,,,,,
30,Entre Ríos,Concordia,3,5678,DESALOJO,2015-11-06,2015-11-06,2019-09-11,no concilio,,,,,,
30,Entre Ríos,Concordia,3,6478,ORDINARIO,2018-09-18,2018-09-18,2019-09-12,no concilio,2019-09-12,2019-11-13,,,,
30,Entre Ríos,Concordia,3,6604,ORDINARIO,2019-03-13,2019-03-13,2019-09-19,no concilio,2019-09-19,2019-11-27,,,,
30,Entre Ríos,Concordia,3,6538,ORDINARIO,2018-11-15,2018-11-15,2019-09-26,no concilio,2019-09-26,2019-08-16,,,,
30,Entre Ríos,Concordia,3,6239,MONITORIO DESALOJO,2017-11-07,2017-11-07,2018-10-31,no concilio,2018-10-31,2019-02-20,no concilio,,,
30,Entre Ríos,Concordia,3,6372,ORDINARIO,2018-05-21,2018-05-21,2019-02-14,no concilio,2019-02-14,2019-05-08,no concilio,,,
30,Entre Ríos,Concordia,3,6429,ORDINARIO,2018-08-01,2018-08-01,2019-03-28,no concilio,2019-03-28,2019-02-25,no concilio,,,
30,Entre Ríos,Concordia,3,6429,ORDINARIO,2018-08-01,2018-08-01,2019-03-28,no concilio,2019-03-28,2019-02-25,no concilio,,,
30,Entre Ríos,Concordia,3,6477,ORDINARIO,2018-09-18,2018-09-18,2019-04-04,no concilio,2019-04-29,2019-06-19,no concilio,,,
30,Entre Ríos,Concordia,3,6354,ORDINARIO,2018-04-27,2018-04-27,2019-05-02,no concilio,2019-05-02,,no concilio,,,
30,Entre Ríos,Concordia,3,6254,ORDINARIO,2017-11-27,2017-11-27,2019-05-14,no concilio,2019-05-14,2019-03-28,no concilio,,,
30,Entre Ríos,Concordia,3,6441,ORDINARIO,2018-08-10,2018-08-10,2019-05-30,no concilio,2019-05-30,2019-04-15,no concilio,,,
30,Entre Ríos,Concordia,3,6104,ORDINARIO,2017-05-16,2017-05-16,2019-06-05,no concilio,2019-06-05,2019-04-23,no concilio,,,
30,Entre Ríos,Concordia,3,6531,ORDINARIO,2018-11-06,2018-11-06,2019-06-26,no concilio,2019-06-26,2019-05-10,no concilio,,,
30,Entre Ríos,Concordia,3,6420,ORDINARIO DAÑOS Y PERJUICIOS,2018-07-25,2018-07-25,2019-07-02,no concilio,2019-07-02,2019-09-25,no concilio,,,
30,Entre Ríos,Concordia,3,5651,ORDINARIO COBRO DE PESOS,2015-10-21,2015-10-21,2018-08-22,no concilio,2018-08-22,2018-11-14,no concilio,2019-04-22,2019-08-12,Sent.Definitiva
30,Entre Ríos,Concordia,3,6382,SUMARISIMO,2018-05-30,2018-05-30,2018-09-12,no concilio,2018-09-12,2018-11-29,no concilio,2019-02-18,2019-04-22,Sent.Definitiva
30,Entre Ríos,Concordia,3,5905,ORDINARIO,2016-08-23,2016-08-23,2018-09-26,no concilio,2018-09-26,2018-12-20,no concilio,2019-03-18,2019-06-19,Sent.Definitiva
30,Entre Ríos,Concordia,3,6393,ORDINARIO DAÑOS Y PERJUICIOS,2018-06-19,2018-06-19,2019-08-08,concilio,,,,2019-08-08,2019-08-08,Conciliación
30,Entre Ríos,Concordia,3,5990,ORDINARIO,2016-12-07,2016-12-07,2018-11-07,no concilio,2018-11-07,2019-02-27,no concilio,2019-04-15,2019-08-05,Sent.Definitiva
30,Entre Ríos,Concordia,3,6110,USUCAPION,2017-05-17,2017-05-17,2018-12-05,no concilio,2018-12-05,2019-03-13,no concilio,2019-07-24,2019-09-20,Sent.Definitiva
30,Entre Ríos,Concordia,3,6299,ORDINARIO,2018-02-23,2018-02-23,2018-10-10,no concilio,2018-10-10,2019-02-07,no concilio,2019-05-08,2019-08-28,Sent.Definitiva
30,Entre Ríos,Concordia,3,6325,ORDINARIO,2018-04-03,2018-04-03,2018-10-24,no concilio,2018-10-24,2019-02-13,no concilio,2019-05-27,2019-08-08,Sent.Definitiva
30,Entre Ríos,Concordia,4,9323,ORDINARIO ESCRITURACION,2016-12-28,2016-12-28,2018-08-23,no concilio,2018-08-23,,,,,
30,Entre Ríos,Concordia,4,9489,ORDINARIO DAÑ‘OS Y PERJUICIOS,2017-09-05,2017-09-05,2018-10-02,no concilio,2018-10-02,2019-02-12,,,,
30,Entre Ríos,Concordia,4,9526,DESALOJO,2017-10-17,2017-10-17,2018-11-29,no concilio,2018-11-29,,,,,
30,Entre Ríos,Concordia,4,9291,ORDINARIO,2016-12-05,2016-12-05,2018-10-16,no concilio,2018-10-16,,,2018-12-11,2018-12-13,Transacción
30,Entre Ríos,Concordia,4,9463,ORDINARIO,2017-08-10,2017-08-10,2018-09-27,no concilio,2018-09-27,,,2018-12-10,2018-12-26,Sent.Definitiva
30,Entre Ríos,Concordia,4,9936,ORDINARIO,2019-04-10,2019-04-10,2019-07-04,no concilio,2019-07-04,2019-10-01,,,,
30,Entre Ríos,Concordia,4,9782,ORDINARIO,2018-09-18,2018-09-18,2019-08-01,no concilio,2019-08-01,2019-10-29,,,,
30,Entre Ríos,Concordia,4,9822,ORDINARIO,2018-10-24,2018-10-24,2019-08-15,no concilio,2019-08-15,2019-11-12,,,,
30,Entre Ríos,Concordia,4,9942,ORDINARIO DAÑOS Y PERJUICIOS,2019-04-23,2019-04-23,2019-08-22,no concilio,2019-08-22,2019-11-19,,,,
30,Entre Ríos,Concordia,4,9039,ORDINARIO DAÑOS Y PERJUICIOS,2016-02-12,2016-02-12,2018-11-13,no concilio,2018-11-13,2019-03-12,no concilio,,,
30,Entre Ríos,Concordia,4,9057,USUCAPION,2016-03-02,2016-03-02,2018-10-11,no concilio,2018-10-11,,no concilio,,,
30,Entre Ríos,Concordia,4,9544,ORDINARIO,2017-11-15,2017-11-15,2018-10-04,no concilio,2018-10-04,,no concilio,,,
30,Entre Ríos,Concordia,4,9649,ORDINARIO COBRO DE PESOS,2018-04-27,2018-04-27,2018-11-06,no concilio,2018-11-06,2019-03-07,no concilio,,,
30,Entre Ríos,Concordia,4,9775,ORDINARIO,2018-08-31,2018-08-31,2019-03-14,no concilio,2019-03-14,2019-06-11,no concilio,,,
30,Entre Ríos,Concordia,4,9762,ORDINARIO,2018-08-28,2018-08-28,2019-03-28,no concilio,2019-03-28,2019-06-18,no concilio,,,
30,Entre Ríos,Concordia,4,9733,COBRO DE PESOS,2018-08-01,2018-08-01,2019-05-16,no concilio,2019-05-16,2019-08-06,,,,
30,Entre Ríos,Concordia,4,9309,ORDINARIO,2016-12-27,2016-12-27,2019-05-23,no concilio,2019-05-23,,,,,
30,Entre Ríos,Concordia,4,9869,ORDINARIO (CIVIL),2018-12-18,2018-12-18,2019-05-30,no concilio,2019-05-30,2019-09-03,,,,
30,Entre Ríos,Concordia,4,9673,USUCAPION,2018-05-18,2018-05-18,2019-06-06,no concilio,2019-06-06,2019-09-10,,,,
30,Entre Ríos,Concordia,4,9702,DESALOJO,2018-06-25,2018-06-25,2019-06-25,no concilio,2019-06-25,2019-08-06,,,,
30,Entre Ríos,Concordia,4,9517,ORDINARIO DAÑOS Y PERJUICIOS,2017-10-04,2017-10-04,2019-06-27,no concilio,2019-06-27,2019-09-24,,,,
30,Entre Ríos,Concordia,4,9770,ORDINARIO,2018-09-05,2018-09-05,,,,,,,,
30,Entre Ríos,Concordia,4,9446,ORDINARIO,2017-07-07,2017-07-07,,,,,,,,
30,Entre Ríos,Concordia,4,9359,ORDINARIO,2017-03-22,2017-03-22,2018-08-28,no concilio,2018-08-28,2018-10-31,,2018-12-11,2019-02-12,Sent.Definitiva
30,Entre Ríos,Concordia,4,9404,ORDINARIO,2017-05-12,2017-05-12,2018-09-06,no concilio,2018-09-06,2018-12-05,,2018-12-14,2019-03-20,Sent.Definitiva
30,Entre Ríos,Concordia,4,9537,USUCAPION,2017-11-06,2017-11-06,2018-09-04,no concilio,2018-09-04,2018-11-08,,2018-12-26,2019-02-18,Sent.Definitiva
30,Entre Ríos,Concordia,4,9557,ORDINARIO DAÑ‘OS Y PERJUICIOS,2017-12-05,2017-12-05,2018-10-18,no concilio,2018-10-18,2019-03-26,,2019-04-24,2019-05-16,Sent.Definitiva
30,Entre Ríos,Concordia,4,9618,ORDINARIO,2018-03-27,2018-03-27,2018-10-12,no concilio,2018-10-12,2018-12-12,no concilio,2019-08-05,2019-09-11,Sent.Definitiva
30,Entre Ríos,Concordia,4,9787,ORDINARIO,2018-09-21,2018-09-21,2019-03-21,no concilio,,,,2019-03-26,2019-04-15,Sent.Definitiva
30,Entre Ríos,Concordia,4,9923,ORDINARIO,2019-03-25,2019-03-25,2019-08-08,no concilio,2019-08-08,2019-11-05,,2019-09-06,2019-09-11,Transacción
30,Entre Ríos,Concordia,4,9311,USUCAPION,2016-12-27,2016-12-27,2018-11-01,no concilio,2018-11-01,2018-02-19,no concilio,2019-04-04,2019-05-24,Sent.Definitiva
30,Entre Ríos,Concordia,4,9565,ORDINARIO,2017-12-13,2017-12-13,2018-11-27,no concilio,2018-11-27,2019-02-12,no concilio,2019-03-20,2019-04-04,Sent.Definitiva
30,Entre Ríos,Concordia,4,9597,ORDINARIO,2018-03-01,2018-03-01,2018-10-09,no concilio,2018-10-09,,no concilio,2019-07-23,2019-08-23,Sent.Definitiva
30,Entre Ríos,Concordia,4,9738,ORDINARIO,2018-08-03,2018-08-03,2018-12-04,no concilio,2018-12-04,2019-03-19,no concilio,2019-04-16,2019-05-30,Sent.Definitiva
30,Entre Ríos,Concordia,4,9580,DESALOJO,2018-02-01,2018-02-01,2019-02-21,no concilio,2019-02-21,2019-04-09,no concilio,2019-07-23,2019-08-09,Sent.Definitiva
30,Entre Ríos,Concordia,4,9732,ORDINARIO,2018-08-01,2018-08-01,2019-02-28,no concilio,2019-02-28,2019-04-23,no concilio,2019-08-08,2019-09-24,Sent.Definitiva
30,Entre Ríos,Concordia,4,9321,USUCAPION,2017-02-07,2017-02-07,,,,,no concilio,2019-04-16,2019-05-28,Sent.Definitiva
30,Entre Ríos,Concordia,6,7234,ORDINARIO (CIVIL),2014-10-21,2014-10-21,2018-11-12,no concilio,2018-11-12,2018-03-12,,,,
30,Entre Ríos,Concordia,6,7973,ORDINARIO (CIVIL),2016-12-16,2016-12-16,2018-08-21,no concilio,2018-08-21,2018-10-25,no concilio,2018-10-25,2018-11-08,Sent.Definitiva
30,Entre Ríos,Concordia,6,8023,ORDINARIO (CIVIL),2016-04-25,2016-04-25,2018-08-14,no concilio,2018-08-14,2018-10-22,no concilio,2018-10-22,2018-11-05,Sent.Definitiva
30,Entre Ríos,Concordia,6,8330,ORDINARIO (CIVIL),2017-12-18,2017-12-18,2018-08-28,concilio,,,,,2018-08-28,Conciliación
30,Entre Ríos,Concordia,6,8331,ORDINARIO REVOCATORIA DE DONACION,2017-12-19,2017-12-19,2018-08-22,no concilio,2018-08-22,2018-11-06,,,,
30,Entre Ríos,Concordia,6,8338,DIVISION DE CONDOMINIO,2017-12-22,2017-12-22,2018-08-07,concilio,,,,,2018-08-07,Conciliación
30,Entre Ríos,Concordia,6,8048,ORDINARIO,2017-03-27,2017-03-27,2018-08-29,no concilio,2018-08-29,2018-11-13,no concilio,2018-12-10,2018-12-21,Sent.Definitiva
30,Entre Ríos,Concordia,6,8165,DESALOJO,2017-07-04,2017-07-04,2018-11-29,no concilio,,,,2018-12-07,2018-12-27,Sent.Definitiva
30,Entre Ríos,Concordia,6,8280,ORDINARIO (CIVIL),2017-11-03,2017-11-03,2018-08-16,no concilio,2018-08-16,2018-10-31,no concilio,2018-12-03,2018-12-17,Sent.Definitiva
30,Entre Ríos,Concordia,6,8358,ORDINARIO (CIVIL),2018-02-16,2018-02-16,2018-10-16,no concilio,2018-10-16,2018-12-20,,2018-12-14,2018-12-18,Conciliación
30,Entre Ríos,Concordia,6,8535,ORDINARIO (CIVIL),2018-08-07,2018-08-07,2019-05-07,no concilio,2019-06-11,2019-06-11,,,,
30,Entre Ríos,Concordia,6,8630,SUMARISIMO COBRO DE PESOS,2018-10-16,2018-10-16,2019-05-16,no concilio,2019-05-16,2019-05-16,,,,
30,Entre Ríos,Concordia,6,8753,ORDINARIO DAÑOS Y PERJUICIOS,2018-03-15,2018-03-15,2019-07-30,no concilio,2019-09-20,2019-08-20,,,,
30,Entre Ríos,Concordia,6,8264,ORDINARIO (CIVIL),2017-10-17,2017-10-17,2019-08-14,no concilio,2019-08-14,2019-10-17,,,,
30,Entre Ríos,Concordia,6,8679,SUMARISIMO (CIVIL) ORDINARIO DAÑOS Y PERJUICIOS,2018-12-03,2018-12-03,2019-08-14,no concilio,2019-08-14,2019-10-23,,,,
30,Entre Ríos,Concordia,6,8510,ORDINARIO (CIVIL),2018-07-06,2018-07-06,2019-08-20,no concilio,2019-08-20,2019-10-03,,,,
30,Entre Ríos,Concordia,6,8085,ORDINARIO (CIVIL),2017-04-28,2017-04-28,2019-09-10,no concilio,2019-09-10,2019-10-15,,,,
30,Entre Ríos,Concordia,6,8797,ORDINARIO DAÑOS Y PERJUICIOS,2019-04-25,2019-04-25,2019-09-12,no concilio,2019-09-12,2019-10-29,,,,
30,Entre Ríos,Concordia,6,8342,ORDINARIO (CIVIL),2018-02-01,2018-02-01,2019-09-17,no concilio,2019-09-17,2019-12-03,,,,
30,Entre Ríos,Concordia,6,7134,ORDINARIO (CIVIL),2014-07-11,2014-07-11,2019-09-25,no concilio,2019-09-25,2019-12-05,,,,
30,Entre Ríos,Concordia,6,8113,USUCAPION,2017-05-17,2017-05-17,2019-09-26,no concilio,2019-09-26,2019-10-22,,,,
30,Entre Ríos,Concordia,6,8495,ORDINARIO (CIVIL),2018-06-27,2018-06-27,2019-02-27,no concilio,2019-02-27,2019-04-30,no concilio,,,
30,Entre Ríos,Concordia,6,8316,ORDINARIO (CIVIL),2017-12-06,2017-12-06,2019-04-03,no concilio,2019-04-03,2019-04-10,no concilio,,,
30,Entre Ríos,Concordia,6,8559,ORDINARIO (CIVIL),2018-08-21,2018-08-21,2019-06-05,no concilio,2019-06-05,2019-08-28,no concilio,,,
30,Entre Ríos,Concordia,6,8439,USUCAPION,2018-05-04,2018-05-04,2019-06-12,no concilio,2019-06-12,2019-08-27,no concilio,,,
30,Entre Ríos,Concordia,6,8663,ORDINARIO DAÑOS Y PERJUICIOS,2018-11-12,2018-11-12,2019-06-26,no concilio,2019-06-26,2019-08-22,no concilio,,,
30,Entre Ríos,Concordia,6,8177,ORDINARIO (CIVIL),2017-07-28,2017-07-28,,,,,no concilio,,,
30,Entre Ríos,Concordia,6,8222,ORDINARIO (CIVIL),2017-09-08,2017-09-08,2018-09-18,no concilio,2018-09-18,2018-12-05,,2019-02-05,2019-02-25,Sent.Definitiva
30,Entre Ríos,Concordia,6,8237,ORDINARIO,2017-09-21,2017-09-21,2018-10-30,no concilio,2018-10-30,2019-02-13,,2019-05-16,2019-08-21,Sent.Definitiva
30,Entre Ríos,Concordia,6,8372,ORDINARIO (CIVIL),2018-03-05,2018-03-05,2018-09-11,no concilio,2018-09-11,2018-11-27,no concilio,2018-12-28,2019-02-20,Sent.Definitiva
30,Entre Ríos,Concordia,6,8579,SUMARISIMO (CIVIL),2018-09-03,2018-09-03,2018-12-18,no concilio,2018-12-18,2019-03-20,,2019-03-19,2019-03-19,Conciliación
30,Entre Ríos,Concordia,6,7452,ORDINARIO (CIVIL),2015-06-26,2015-06-26,2018-09-06,no concilio,2018-09-06,2018-11-22,no concilio,2018-12-14,2019-02-08,Sent.Definitiva
30,Entre Ríos,Concordia,6,8233,USUCAPION,2017-09-19,2017-09-19,2018-10-02,no concilio,2018-10-02,2018-12-12,no concilio,2019-02-18,2019-03-06,Sent.Definitiva
30,Entre Ríos,Concordia,6,8340,ORDINARIO (CIVIL),2017-12-29,2017-12-29,2018-10-23,no concilio,2018-10-23,2018-12-27,no concilio,2018-12-28,2019-02-14,Sent.Definitiva
30,Entre Ríos,Concordia,6,8278,ORDINARIO ACCIONES REALES Y POSESORIAS,2017-11-02,2017-11-02,2018-12-14,no concilio,2018-12-14,2019-03-27,no concilio,2019-04-24,2019-06-24,Sent.Definitiva
30,Entre Ríos,Concordia,6,8343,ORDINARIO (CIVIL),2018-02-01,2018-02-01,2018-11-07,no concilio,2018-11-07,2019-02-20,no concilio,2019-03-12,2019-03-27,Sent.Definitiva
30,Entre Ríos,Concordia,6,8561,DESALOJO,2018-08-22,2018-08-22,2019-03-07,no concilio,2019-03-07,2019-04-24,no concilio,2019-06-05,2019-09-18,Sent.Definitiva
30,Entre Ríos,Concordia,6,8481,ORDINARIO ACCION REIVINDICATORIA,2018-06-08,2018-06-08,2019-03-12,no concilio,2019-04-25,2019-04-25,no concilio,2019-06-10,2019-06-28,Sent.Definitiva
30,Entre Ríos,Concordia,6,8605,ORDINARIO DAÑOS Y PERJUICIOS,2018-09-20,2018-09-20,2019-03-26,no concilio,2019-03-26,2019-05-15,no concilio,2019-06-25,2019-08-30,Sent.Definitiva
30,Entre Ríos,Concordia,6,8584,ORDINARIO (CIVIL),2018-09-06,2018-09-06,,,,,no concilio,2019-04-15,2019-05-06,Sent.Definitiva
30,Entre Ríos,Concordia,6,8584,ORDINARIO (CIVIL),2018-09-06,2018-09-06,,,,,no concilio,2019-05-16,2019-05-17,Sent.Definitiva
