provincia_id,provincia_nombre,localidad_nombre,juzgado_numero,causa_id,causa_objeto_litigio_descripcion,causa_fecha_recepcion,causa_fecha_ingreso,audiencia_preliminar_fecha,audiencia_preliminar_resultado,apertura_prueba_fecha,audiencia_vista_causa_fecha,audiencia_vista_causa_resultado,llamamiento_autos_fecha,proceso_finalización_fecha,proceso_resultado_descripcion,clase_proceso_descripcion
86,Santiago del Estero,CAPITAL,C6,655442,BENEFICIO DE LITIGAR SIN GASTOS,2019-02-20,2019-02-20,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,657061,COBRO DE PESOS -EJECUTIVO,2019-03-13,2019-04-16,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,657210,DAÑOS Y PERJUICIOS,2019-03-15,2019-03-15,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,657421,PRESCRIPCION ADQUISITIVA,2019-03-19,2019-03-19,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,657424,DAÑOS Y PERJUICIOS,2019-03-19,2019-03-19,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,657426,DAÑOS Y PERJUICIOS,2019-03-19,2019-03-19,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,657429,DILIGENCIAS PRELIMINARES,2019-03-19,2019-03-19,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,657430,DAÑOS Y PERJUICIOS,2019-03-19,2019-03-19,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,657526,DAÑOS Y PERJUICIOS,2019-03-20,2019-03-20,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,657530,DAÑOS Y PERJUICIOS,2019-03-20,2019-03-20,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,657532,DAÑOS Y PERJUICIOS,2019-03-20,2019-03-20,2019-11-29,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,657534,DAÑOS Y PERJUICIOS,2019-03-20,2019-03-20,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,657631,PRESCRIPCION ADQUISITIVA,2019-03-20,2019-03-20,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,657693,SUCESION AB-INTESTATO,2019-03-21,2019-03-21,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,657708,DAÑOS Y PERJUICIOS,2019-03-21,2019-03-21,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,657731,REPETICION,2019-03-21,2019-03-21,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,657736,PRESCRIPCION ADQUISITIVA,2019-03-22,2019-03-22,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659221,PRESCRIPCION ADQUISITIVA,2019-04-16,2019-04-16,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659224,DAÑOS Y PERJUICIOS,2019-04-16,2019-04-16,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659227,DAÑOS Y PERJUICIOS,2019-04-16,2019-04-16,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659228,DAÑOS Y PERJUICIOS,2019-04-16,2019-04-16,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659237,DAÑOS Y PERJUICIOS,2019-04-16,2019-04-16,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659238,COBRO DE PESOS,2019-04-16,2019-04-16,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659245,INTERDICTO PARA RETENER/RECOBRAR LA POSESION,2019-04-16,2019-04-16,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659248,SUCESION AB-INTESTATO,2019-04-16,2019-04-16,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659294,PRESCRIPCION ADQUISITIVA,2019-04-17,2019-04-17,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659295,DAÑOS Y PERJUICIOS,2019-04-16,2019-04-16,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659300,DAÑOS Y PERJUICIOS,2019-04-17,2019-04-17,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659314,INTERDICTO PARA RETENER/RECOBRAR LA POSESION,2019-04-17,2019-04-17,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659364,REIVINDICACION,2019-04-17,2019-04-17,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659411,DAÑOS Y PERJUICIOS,2019-04-17,2019-04-17,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659441,DAÑOS Y PERJUICIOS,2019-04-22,2019-04-22,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659442,DAÑOS Y PERJUICIOS,2019-04-22,2019-04-22,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659447,COBRO DE PESOS,2019-04-22,2019-04-22,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,659450,DAÑOS Y PERJUICIOS,2019-04-22,2019-04-22,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,661200,PRESCRIPCION ADQUISITIVA,2019-05-20,2019-05-20,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,661245,PRESCRIPCION ADQUISITIVA,2019-05-21,2019-05-21,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,661265,SUCESION AB-INTESTATO,2019-05-21,2019-05-21,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,661348,ACCIONES POSESORIAS,2019-05-23,2019-05-23,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,661376,DAÑOS Y PERJUICIOS,2019-05-23,2019-05-23,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,661397,OFICIO LEY 22172,2019-05-23,2019-05-23,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,661517,DAÑOS Y PERJUICIOS,2019-05-24,2019-05-24,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,662574,SECUESTRO Y ENTREGA DE BIENES PRENDADOS,2019-06-10,2019-06-10,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,662577,DAÑOS Y PERJUICIOS,2019-06-10,2019-06-10,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,663027,AMPAROS,2019-06-18,2019-06-18,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,663334,SECUESTRO Y ENTREGA DE BIENES PRENDADOS,2019-06-25,2019-06-25,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,664223,DAÑOS Y PERJUICIOS,2019-07-03,2019-07-03,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,664638,PRUEBA ANTICIPADA,2019-07-05,2019-07-05,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,664739,SUCESION AB-INTESTATO,2019-07-05,2019-07-05,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,664832,DAÑOS Y PERJUICIOS,2019-07-10,2019-07-10,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,665050,CANCELACION DE CHEQUE,2019-07-11,2019-07-11,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,665064,DAÑOS Y PERJUICIOS,2019-07-11,2019-07-11,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,665072,DAÑOS Y PERJUICIOS,2019-07-11,2019-07-11,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,665143,DAÑOS Y PERJUICIOS,2019-07-12,2019-07-12,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,665158,SUCESION AB-INTESTATO,2019-07-12,2019-07-12,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,665245,MEDIDAS AUTOSATISFACTIVAS,2019-07-29,2019-07-29,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,665911,SECUESTRO Y ENTREGA DE BIENES PRENDADOS,2019-08-06,2019-08-06,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,666032,EJECUCION PRENDARIA,2019-08-07,2019-08-07,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,666121,DAÑOS Y PERJUICIOS,2019-08-07,2019-08-07,,,,,,,,,
86,Santiago del Estero,CAPITAL,C6,666294,DAÑOS Y PERJUICIOS,2019-08-09,2019-08-09,,,,,,,,,
86,Santiago del Estero,CAPITAL,P1,259373,COBRO DE PESOS-SUMARIO,2004-03-29,2004-03-29,,,,,,,,,
